sample	contig	phylum
SRR5210996	k141_3075218	Bacteroidota
SRR5210996	k141_4215496	Pseudomonadota
SRR5210996	k141_1927704	Pseudomonadota
SRR5210996	k141_5350026	Thermodesulfobacteriota
SRR5210996	k141_7171628	Bacteroidota
SRR5210996	k141_6490562	Chloroflexota
SRR5210996	k141_6490623	Bacteroidota
SRR5210996	k141_2849687	Bacillota
SRR5210996	k141_4893474	Actinomycetota
SRR5210996	k141_4443562	Pseudomonadota
SRR5210996	k141_2850154	Planctomycetota
SRR5210996	k141_5124092	Pseudomonadota
SRR5210996	k141_6722346	Pseudomonadota
SRR5210996	k141_2624989	Pseudomonadota
SRR5210996	k141_2167925	Chlorobiota
SRR5210996	k141_3306925	Pseudomonadota
SRR5210996	k141_1020307	Bacteroidota
SRR5210996	k141_2850450	Nitrososphaerota
SRR5210996	k141_114429	Pseudomonadota
SRR5210996	k141_6491540	Fusobacteriota
SRR5210996	k141_4217253	Pseudomonadota
SRR5210996	k141_6722997	Cyanobacteriota
SRR5210996	k141_5124776	Pseudomonadota
SRR5210996	k141_6038111	Actinomycetota
SRR5210996	k141_346314	Pseudomonadota
SRR5210996	k141_1482714	Bacteroidota
SRR5210996	k141_1021259	Pseudomonadota
SRR5210996	k141_3307913	Pseudomonadota
SRR5210996	k141_115355	Bacillota
SRR5210996	k141_6267378	Pseudomonadota
SRR5210996	k141_6038541	Pseudomonadota
SRR5210996	k141_6267491	Bacillota
SRR5210996	k141_115685	Pseudomonadota
SRR5210996	k141_574802	Bacillota
SRR5210996	k141_346931	Pseudomonadota
SRR5210996	k141_5352612	Fusobacteriota
SRR5210996	k141_3987340	Pseudomonadota
SRR5210996	k141_5126134	Planctomycetota
SRR5210996	k141_4219042	Pseudomonadota
SRR5210996	k141_6493823	Pseudomonadota
SRR5210996	k141_3988014	Pseudomonadota
SRR5210996	k141_800584	Pseudomonadota
SRR5210996	k141_116654	Campylobacterota
SRR5210996	k141_6952300	Pseudomonadota
SRR5210996	k141_5814138	Planctomycetota
SRR5210996	k141_3988161	Bacillota
SRR5210996	k141_5814253	Pseudomonadota
SRR5210996	k141_2170421	Actinomycetota
SRR5210996	k141_4219534	Bacillota
SRR5210996	k141_3309640	Bacteroidota
SRR5210996	k141_2170652	Actinomycetota
SRR5210996	k141_5588112	Pseudomonadota
SRR5210996	k141_5814585	Thermodesulfobacteriota
SRR5210996	k141_4446874	Actinomycetota
SRR5210996	k141_2853610	Bacteroidota
SRR5210996	k141_6952990	Bacteroidota
SRR5210996	k141_6494740	Actinomycetota
SRR5210996	k141_6494760	Actinomycetota
SRR5210996	k141_576544	Thermodesulfobacteriota
SRR5210996	k141_4897682	Actinomycetota
SRR5210996	k141_2171403	Pseudomonadota
SRR5210996	k141_1023909	Actinomycetota
SRR5210996	k141_6953885	Pseudomonadota
SRR5210996	k141_1485583	Bacillota
SRR5210996	k141_3761915	Pseudomonadota
SRR5210996	k141_7176603	Pseudomonadota
SRR5210996	k141_6270915	Pseudomonadota
SRR5210996	k141_4448937	Pseudomonadota
SRR5210996	k141_5816958	Bacillota
SRR5210996	k141_3991042	Pseudomonadota
SRR5210996	k141_2856057	Pseudomonadota
SRR5210996	k141_5356641	Pseudomonadota
SRR5210996	k141_578276	Actinomycetota
SRR5210996	k141_6272388	Thermodesulfobacteriota
SRR5210996	k141_4899745	Pseudomonadota
SRR5210996	k141_3083165	Bacillota
SRR5210996	k141_7178384	Pseudomonadota
SRR5210996	k141_5130427	Bacillota
SRR5210996	k141_4450294	Pseudomonadota
SRR5210996	k141_4676523	Pseudomonadota
SRR5210996	k141_5591251	Nitrososphaerota
SRR5210996	k141_1934818	Pseudomonadota
SRR5210996	k141_121210	Bacteroidota
SRR5210996	k141_5130874	Actinomycetota
SRR5210996	k141_3764112	Pseudomonadota
SRR5210996	k141_1708187	Pseudomonadota
SRR5210996	k141_6956536	Actinomycetota
SRR5210996	k141_7179178	Bacteroidota
SRR5210996	k141_3764204	Bacillota
SRR5210996	k141_1026801	Actinomycetota
SRR5210996	k141_805458	Pseudomonadota
SRR5210996	k141_3541871	Nitrososphaerota
SRR5210996	k141_2174476	Cyanobacteriota
SRR5210996	k141_5131497	Pseudomonadota
SRR5210996	k141_353200	Actinomycetota
SRR5210996	k141_579795	Thermodesulfobacteriota
SRR5210996	k141_6498214	Spirochaetota
SRR5210996	k141_5592212	Actinomycetota
SRR5210996	k141_5358741	Thermodesulfobacteriota
SRR5210996	k141_4901269	Actinomycetota
SRR5210996	k141_3764881	Fusobacteriota
SRR5210996	k141_805916	Pseudomonadota
SRR5210996	k141_3084921	Cyanobacteriota
SRR5210996	k141_3085046	Planctomycetota
SRR5210996	k141_7180384	Pseudomonadota
SRR5210996	k141_3765450	Pseudomonadota
SRR5210996	k141_2175296	Pseudomonadota
SRR5210996	k141_7180449	Pseudomonadota
SRR5210996	k141_5593054	Bacillota
SRR5210996	k141_6957835	Pseudomonadota
SRR5210996	k141_1028417	Thermodesulfobacteriota
SRR5210996	k141_4902482	Pseudomonadota
SRR5210996	k141_6499485	Actinomycetota
SRR5210996	k141_5593892	Bacillota
SRR5210996	k141_6499967	Bacillota
SRR5210996	k141_6731946	Pseudomonadota
SRR5210996	k141_123998	Bacillota
SRR5210996	k141_2860316	Pseudomonadota
SRR5210996	k141_2634408	Bacillota
SRR5210996	k141_124198	Pseudomonadota
SRR5210996	k141_3316233	Pseudomonadota
SRR5210996	k141_2176633	Thermodesulfobacteriota
SRR5210996	k141_5133742	Pseudomonadota
SRR5210996	k141_5594607	Cyanobacteriota
SRR5210996	k141_3766983	Planctomycetota
SRR5210996	k141_124592	Bacillota
SRR5210996	k141_4903718	Actinomycetota
SRR5210996	k141_3544827	Bacteroidota
SRR5210996	k141_6047196	Bacillota
SRR5210996	k141_4680447	Bacillota
SRR5210996	k141_2635228	Pseudomonadota
SRR5210996	k141_7182750	Bacillota
SRR5210996	k141_5595217	Bacillota
SRR5210996	k141_1491822	Pseudomonadota
SRR5210996	k141_3087517	Nitrososphaerota
SRR5210996	k141_1938940	Euryarchaeota
SRR5210996	k141_7183080	Pseudomonadota
SRR5210996	k141_4904620	Euryarchaeota
SRR5210996	k141_5822802	Actinomycetota
SRR5210996	k141_582775	Pseudomonadota
SRR5210996	k141_4904759	Thermodesulfobacteriota
SRR5210996	k141_1030940	Bacteroidota
SRR5210996	k141_1939557	Actinomycetota
SRR5210996	k141_5595910	Pseudomonadota
SRR5210996	k141_5823296	Bacteroidota
SRR5210996	k141_809673	Pseudomonadota
SRR5210996	k141_357419	Pseudomonadota
SRR5210996	k141_3088473	Bacillota
SRR5210996	k141_4455893	Bacillota
SRR5210996	k141_5823640	Fusobacteriota
SRR5210996	k141_7184006	Pseudomonadota
SRR5210996	k141_3318893	Bacteroidota
SRR5210996	k141_3997766	Actinomycetota
SRR5210996	k141_5363683	Bacillota
SRR5210996	k141_1940439	Pseudomonadota
SRR5210996	k141_2401675	Thermodesulfobacteriota
SRR5210996	k141_6735104	Actinomycetota
SRR5210996	k141_2863697	Pseudomonadota
SRR5210996	k141_2401935	Bacillota
SRR5210996	k141_5136638	Pseudomonadota
SRR5210996	k141_4229338	Bacteroidota
SRR5210996	k141_5364131	Bacillota
SRR5210996	k141_6735494	Nitrososphaerota
SRR5210996	k141_6278868	Bacillota
SRR5210996	k141_3769780	Pseudomonadota
SRR5210996	k141_2402399	Pseudomonadota
SRR5210996	k141_127450	Pseudomonadota
SRR5210996	k141_5364578	Pseudomonadota
SRR5210996	k141_3770354	Pseudomonadota
SRR5210996	k141_1941609	Thermodesulfobacteriota
SRR5210996	k141_6962377	Mycoplasmatota
SRR5210996	k141_5597975	Thermodesulfobacteriota
SRR5210996	k141_3770603	Planctomycetota
SRR5210996	k141_5597998	Thermotogota
SRR5210996	k141_1942057	Bacteroidota
SRR5210996	k141_1034031	Thermodesulfobacteriota
SRR5210996	k141_3091219	Actinomycetota
SRR5210996	k141_6962846	Pseudomonadota
SRR5210996	k141_5138014	Bacillota
SRR5210996	k141_6280152	Pseudomonadota
SRR5210996	k141_5138167	Fusobacteriota
SRR5210996	k141_128663	Bacteroidota
SRR5210996	k141_2639196	Pseudomonadota
SRR5210996	k141_6505481	Pseudomonadota
SRR5210996	k141_1942698	Bacillota
SRR5210996	k141_1266520	Actinomycetota
SRR5210996	k141_3549363	Pseudomonadota
SRR5210996	k141_3092015	Pseudomonadota
SRR5210996	k141_6052223	Thermodesulfobacteriota
SRR5210996	k141_4231518	Bacillota
SRR5210996	k141_813394	Bacillota
SRR5210996	k141_2640211	Pseudomonadota
SRR5210996	k141_5599496	Pseudomonadota
SRR5210996	k141_2404939	Actinomycetota
SRR5210996	k141_7188163	Actinomycetota
SRR5210996	k141_3772631	Thermodesulfobacteriota
SRR5210996	k141_6506873	Pseudomonadota
SRR5210996	k141_6052946	Bacillota
SRR5210996	k141_6052979	Pseudomonadota
SRR5210996	k141_1036070	Bacteroidota
SRR5210996	k141_4232495	Pseudomonadota
SRR5210996	k141_4686870	Pseudomonadota
SRR5210996	k141_814457	Pseudomonadota
SRR5210996	k141_5827577	Deinococcota
SRR5210996	k141_6507594	Pseudomonadota
SRR5210996	k141_5367577	Bacillota
SRR5210996	k141_1268085	Thermodesulfobacteriota
SRR5210996	k141_1036489	Nitrososphaerota
SRR5210996	k141_5140665	Pseudomonadota
SRR5210996	k141_6739738	Thermodesulfobacteriota
SRR5210996	k141_5367971	Actinomycetota
SRR5210996	k141_4910903	Planctomycetota
SRR5210996	k141_6054202	Thermodesulfobacteriota
SRR5210996	k141_3094341	Pseudomonadota
SRR5210996	k141_2406291	Bacteroidota
SRR5210996	k141_1037053	Thermodesulfobacteriota
SRR5210996	k141_4002100	Pseudomonadota
SRR5210996	k141_1499288	Pseudomonadota
SRR5210996	k141_1037515	Pseudomonadota
SRR5210996	k141_1269078	Bacillota
SRR5210996	k141_6966371	Pseudomonadota
SRR5210996	k141_3324082	Bacillota
SRR5210996	k141_3774987	Pseudomonadota
SRR5210996	k141_3775289	Bacteroidota
SRR5210996	k141_132757	Pseudomonadota
SRR5210996	k141_5369414	Actinomycetota
SRR5210996	k141_4912355	Bacillota
SRR5210996	k141_1038483	Actinomycetota
SRR5210996	k141_5369984	Bacteroidota
SRR5210996	k141_133317	Pseudomonadota
SRR5210996	k141_3096330	Pseudomonadota
SRR5210996	k141_5602879	Actinomycetota
SRR5210996	k141_2186574	Bacillota
SRR5210996	k141_133919	Bacillota
SRR5210996	k141_3776599	Pseudomonadota
SRR5210996	k141_3325851	Nitrososphaerota
SRR5210996	k141_5370830	Fusobacteriota
SRR5210996	k141_365083	Bacillota
SRR5210996	k141_6056920	Actinomycetota
SRR5210996	k141_1501559	Pseudomonadota
SRR5210996	k141_7192379	Actinomycetota
SRR5210996	k141_7192656	Pseudomonadota
SRR5210996	k141_3554956	Pseudomonadota
SRR5210996	k141_2187996	Pseudomonadota
SRR5210996	k141_2645696	Pseudomonadota
SRR5210996	k141_5144957	Bacillota
SRR5210996	k141_1040510	Pseudomonadota
SRR5210996	k141_4465948	Pseudomonadota
SRR5210996	k141_6286628	Bacillota
SRR5210996	k141_3778178	Bacteroidota
SRR5210996	k141_4915112	Bacillota
SRR5210996	k141_818881	Pseudomonadota
SRR5210996	k141_6969588	Deinococcota
SRR5210996	k141_2410396	Thermodesulfobacteriota
SRR5210996	k141_1503412	Bacillota
SRR5210996	k141_3555999	Bacillota
SRR5210996	k141_6969612	Bacillota
SRR5210996	k141_1721647	Thermodesulfobacteriota
SRR5210996	k141_3099244	Bacillota
SRR5210996	k141_4691585	Thermodesulfobacteriota
SRR5210996	k141_2873194	Bacillota
SRR5210996	k141_3556299	Pseudomonadota
SRR5210996	k141_367898	Bacillota
SRR5210996	k141_5373792	Thermodesulfobacteriota
SRR5210996	k141_2647394	Actinomycetota
SRR5210996	k141_1041847	Actinomycetota
SRR5210996	k141_5606343	Pseudomonadota
SRR5210996	k141_5833712	Pseudomonadota
SRR5210996	k141_1504441	Pseudomonadota
SRR5210996	k141_368114	Bacteroidota
SRR5210996	k141_5147151	Pseudomonadota
SRR5210996	k141_820464	Pseudomonadota
SRR5210996	k141_1722777	Pseudomonadota
SRR5210996	k141_3329403	Pseudomonadota
SRR5210996	k141_3780137	Pseudomonadota
SRR5210996	k141_3329604	Pseudomonadota
SRR5210996	k141_4008373	Verrucomicrobiota
SRR5210996	k141_1505309	Bacteroidota
SRR5210996	k141_3329870	Bacillota
SRR5210996	k141_138243	Actinomycetota
SRR5210996	k141_821105	Pseudomonadota
SRR5210996	k141_6971508	Actinomycetota
SRR5210996	k141_1723483	Pseudomonadota
SRR5210996	k141_6515303	Bacteroidota
SRR5210996	k141_4917914	Nitrososphaerota
SRR5210996	k141_3557938	Actinomycetota
SRR5210996	k141_4240023	Pseudomonadota
SRR5210996	k141_6515323	Bacillota
SRR5210996	k141_7197023	Bacteroidota
SRR5210996	k141_5375672	Actinomycetota
SRR5210996	k141_1043739	Spirochaetota
SRR5210996	k141_3781281	Bacillota
SRR5210996	k141_5375913	Bacillota
SRR5210996	k141_2876235	Pseudomonadota
SRR5210996	k141_3558550	Bdellovibrionota
SRR5210996	k141_6972367	Pseudomonadota
SRR5210996	k141_3781874	Bacillota
SRR5210996	k141_822309	Actinomycetota
SRR5210996	k141_139703	Bacillota
SRR5210996	k141_1506679	Bacillota
SRR5210996	k141_2876924	Pseudomonadota
SRR5210996	k141_4241228	Bacillota
SRR5210996	k141_7198275	Pseudomonadota
SRR5210996	k141_6972825	Actinomycetota
SRR5210996	k141_3103157	Bacillota
SRR5210996	k141_5376981	Pseudomonadota
SRR5210996	k141_6516865	Bacteroidota
SRR5210996	k141_1725345	Pseudomonadota
SRR5210996	k141_2877420	Bacillota
SRR5210996	k141_3559715	Pseudomonadota
SRR5210996	k141_3782788	Pseudomonadota
SRR5210996	k141_1276555	Bacillota
SRR5210996	k141_2193486	Pseudomonadota
SRR5210996	k141_5609762	Actinomycetota
SRR5210996	k141_3332427	Pseudomonadota
SRR5210996	k141_6063667	Candidatus Saccharibacteria
SRR5210996	k141_5609909	Pseudomonadota
SRR5210996	k141_3103921	Candidatus Lokiarchaeota
SRR5210996	k141_6063770	Pseudomonadota
SRR5210996	k141_1045843	Actinomycetota
SRR5210996	k141_3560294	Pseudomonadota
SRR5210996	k141_141098	Bacteroidota
SRR5210996	k141_2414738	Bacteroidota
SRR5210996	k141_1507980	Thermodesulfobacteriota
SRR5210996	k141_4471831	Bacillota
SRR5210996	k141_2414918	Pseudomonadota
SRR5210996	k141_4241985	Bacillota
SRR5210996	k141_3104550	Pseudomonadota
SRR5210996	k141_6974259	Pseudomonadota
SRR5210996	k141_2878613	Actinomycetota
SRR5210996	k141_6974377	Pseudomonadota
SRR5210996	k141_3784076	Cyanobacteriota
SRR5210996	k141_6292860	Bacillota
SRR5210996	k141_6749883	Pseudomonadota
SRR5210996	k141_5378639	Pseudomonadota
SRR5210996	k141_2194630	Bacteroidota
SRR5210996	k141_7200355	Pseudomonadota
SRR5210996	k141_1726718	Pseudomonadota
SRR5210996	k141_1955195	Pseudomonadota
SRR5210996	k141_2652434	Thermodesulfobacteriota
SRR5210996	k141_2879366	Spirochaetota
SRR5210996	k141_6519197	Actinomycetota
SRR5210996	k141_6750506	Bacillota
SRR5210996	k141_6293508	Pseudomonadota
SRR5210996	k141_3105519	Bacillota
SRR5210996	k141_4472812	Thermodesulfobacteriota
SRR5210996	k141_825430	Actinomycetota
SRR5210996	k141_142587	Pseudomonadota
SRR5210996	k141_4697337	Pseudomonadota
SRR5210996	k141_5153050	Actinomycetota
SRR5210996	k141_1955920	Cyanobacteriota
SRR5210996	k141_6976047	Pseudomonadota
SRR5210996	k141_598127	Pseudomonadota
SRR5210996	k141_374705	Thermodesulfobacteriota
SRR5210996	k141_1048647	Bacillota
SRR5210996	k141_4922889	Pseudomonadota
SRR5210996	k141_3786142	Pseudomonadota
SRR5210996	k141_5840472	Bacillota
SRR5210996	k141_1048697	Pseudomonadota
SRR5210996	k141_6066405	Nitrososphaerota
SRR5210996	k141_1510455	Pseudomonadota
SRR5210996	k141_2196920	Pseudomonadota
SRR5210996	k141_375210	Pseudomonadota
SRR5210996	k141_598664	Pseudomonadota
SRR5210996	k141_6752398	Actinomycetota
SRR5210996	k141_598795	Bacillota
SRR5210996	k141_5841164	Actinomycetota
SRR5210996	k141_827224	Bacillota
SRR5210996	k141_6521494	Bacillota
SRR5210996	k141_4014423	Deferribacterota
SRR5210996	k141_2197613	Pseudomonadota
SRR5210996	k141_5154538	Bacteroidota
SRR5210996	k141_6752951	Bacillota
SRR5210996	k141_4014727	Pseudomonadota
SRR5210996	k141_7202984	Pseudomonadota
SRR5210996	k141_5842011	Bacillota
SRR5210996	k141_4014962	Bacillota
SRR5210996	k141_1050429	Actinomycetota
SRR5210996	k141_6522368	Thermodesulfobacteriota
SRR5210996	k141_4015294	Bacillota
SRR5210996	k141_376588	Pseudomonadota
SRR5210996	k141_4015348	Mycoplasmatota
SRR5210996	k141_5842548	Pseudomonadota
SRR5210996	k141_1730170	Pseudomonadota
SRR5210996	k141_7203197	Thermoproteota
SRR5210996	k141_2655783	Pseudomonadota
SRR5210996	k141_4015515	Bacillota
SRR5210996	k141_2418975	Bacillota
SRR5210996	k141_4246501	Pseudomonadota
SRR5210996	k141_6979230	Bacillota
SRR5210996	k141_6068890	Bacillota
SRR5210996	k141_3338293	Actinomycetota
SRR5210996	k141_6979290	Campylobacterota
SRR5210996	k141_4476599	Pseudomonadota
SRR5210996	k141_3788744	Pseudomonadota
SRR5210996	k141_6523536	Pseudomonadota
SRR5210996	k141_4701293	Actinomycetota
SRR5210996	k141_1283145	Pseudomonadota
SRR5210996	k141_1052257	Pseudomonadota
SRR5210996	k141_2200085	Bacillota
SRR5210996	k141_6755550	Pseudomonadota
SRR5210996	k141_2200380	Pseudomonadota
SRR5210996	k141_601573	Cyanobacteriota
SRR5210996	k141_4926614	Bacteroidota
SRR5210996	k141_2420697	Actinomycetota
SRR5210996	k141_1283722	Pseudomonadota
SRR5210996	k141_830853	Pseudomonadota
SRR5210996	k141_5157502	Pseudomonadota
SRR5210996	k141_5844880	Pseudomonadota
SRR5210996	k141_7205616	Actinomycetota
SRR5210996	k141_3567809	Actinomycetota
SRR5210996	k141_4703156	Thermotogota
SRR5210996	k141_6981765	Pseudomonadota
SRR5210996	k141_6300093	Bacillota
SRR5210996	k141_6981856	Actinomycetota
SRR5210996	k141_5385647	Thermodesulfobacteriota
SRR5210996	k141_6757246	Actinomycetota
SRR5210996	k141_602958	Pseudomonadota
SRR5210996	k141_1960964	Pseudomonadota
SRR5210996	k141_3340943	Actinomycetota
SRR5210996	k141_1054544	Planctomycetota
SRR5210996	k141_7206525	Actinomycetota
SRR5210996	k141_7206589	Pseudomonadota
SRR5210996	k141_6300728	Bacillota
SRR5210996	k141_603236	Pseudomonadota
SRR5210996	k141_6072374	Pseudomonadota
SRR5210996	k141_6982568	Actinomycetota
SRR5210996	k141_1054970	Pseudomonadota
SRR5210996	k141_1734048	Bacillota
SRR5210996	k141_2202873	Bacillota
SRR5210996	k141_5846842	Thermodesulfobacteriota
SRR5210996	k141_6072872	Bacteroidota
SRR5210996	k141_2659792	Bacteroidota
SRR5210996	k141_3792340	Pseudomonadota
SRR5210996	k141_833271	Pseudomonadota
SRR5210996	k141_1734833	Pseudomonadota
SRR5210996	k141_4251247	Pseudomonadota
SRR5210996	k141_3342291	Actinomycetota
SRR5210996	k141_2660140	Pseudomonadota
SRR5210996	k141_5160153	Thermodesulfobacteriota
SRR5210996	k141_1735197	Bacillota
SRR5210996	k141_4930304	Pseudomonadota
SRR5210996	k141_6759524	Actinomycetota
SRR5210996	k141_1056128	Thermodesulfobacteriota
SRR5210996	k141_5160407	Bacillota
SRR5210996	k141_4481740	Campylobacterota
SRR5210996	k141_151408	Pseudomonadota
SRR5210996	k141_5160500	Bacteroidota
SRR5210996	k141_381886	Actinomycetota
SRR5210996	k141_3115124	Thermodesulfobacteriota
SRR5210996	k141_4930878	Cyanobacteriota
SRR5210996	k141_151829	Pseudomonadota
SRR5210996	k141_2424329	Actinomycetota
SRR5210996	k141_605167	Bacillota
SRR5210996	k141_3343679	Pseudomonadota
SRR5210996	k141_382128	Bacillota
SRR5210996	k141_5847732	Pseudomonadota
SRR5210996	k141_3571579	Cyanobacteriota
SRR5210996	k141_3343896	Thermodesulfobacteriota
SRR5210996	k141_605479	Actinomycetota
SRR5210996	k141_6075335	Bacillota
SRR5210996	k141_835427	Pseudomonadota
SRR5210996	k141_1519265	Dictyoglomota
SRR5210996	k141_1057490	Pseudomonadota
SRR5210996	k141_3794818	Planctomycetota
SRR5210996	k141_5620976	Actinomycetota
SRR5210996	k141_7210021	Bacillota
SRR5210996	k141_1964626	Pseudomonadota
SRR5210996	k141_3116236	Nitrososphaerota
SRR5210996	k141_7210466	Pseudomonadota
SRR5210996	k141_2662568	Pseudomonadota
SRR5210996	k141_3344910	Myxococcota
SRR5210996	k141_6304891	Planctomycetota
SRR5210996	k141_153493	Pseudomonadota
SRR5210996	k141_606776	Pseudomonadota
SRR5210996	k141_6761972	Chloroflexota
SRR5210996	k141_7211183	Thermodesulfobacteriota
SRR5210996	k141_6076888	Bacteroidota
SRR5210996	k141_5162448	Actinomycetota
SRR5210996	k141_1289767	Pseudomonadota
SRR5210996	k141_2426750	Pseudomonadota
SRR5210996	k141_1059171	Actinomycetota
SRR5210996	k141_5849471	Pseudomonadota
SRR5210996	k141_2891655	Pseudomonadota
SRR5210996	k141_6077339	Thermodesulfobacteriota
SRR5210996	k141_4255433	Bacteroidota
SRR5210996	k141_4933751	Pseudomonadota
SRR5210996	k141_384788	Bacillota
SRR5210996	k141_1522288	Cyanobacteriota
SRR5210996	k141_608230	Cyanobacteriota
SRR5210996	k141_2427861	Pseudomonadota
SRR5210996	k141_6306735	Pseudomonadota
SRR5210996	k141_3118888	Thermodesulfobacteriota
SRR5210996	k141_6532223	Bacteroidota
SRR5210996	k141_385175	Pseudomonadota
SRR5210996	k141_3797893	Bacillota
SRR5210996	k141_1967569	Nitrososphaerota
SRR5210996	k141_3798049	Actinomycetota
SRR5210996	k141_1967574	Pseudomonadota
SRR5210996	k141_1060851	Pseudomonadota
SRR5210996	k141_2428315	Pseudomonadota
SRR5210996	k141_4257007	Pseudomonadota
SRR5210996	k141_3798338	Actinomycetota
SRR5210996	k141_1061162	Pseudomonadota
SRR5210996	k141_6532822	Bacteroidota
SRR5210996	k141_6764253	Bacteroidota
SRR5210996	k141_156123	Pseudomonadota
SRR5210996	k141_3798484	Actinomycetota
SRR5210996	k141_839546	Cyanobacteriota
SRR5210996	k141_3575822	Pseudomonadota
SRR5210996	k141_5851377	Pseudomonadota
SRR5210996	k141_3348455	Actinomycetota
SRR5210996	k141_2665690	Actinomycetota
SRR5210996	k141_840122	Thermodesulfobacteriota
SRR5210996	k141_3799083	Bacillota
SRR5210996	k141_1524021	Bacteroidota
SRR5210996	k141_5393386	Pseudomonadota
SRR5210996	k141_2894684	Pseudomonadota
SRR5210996	k141_840582	Planctomycetota
SRR5210996	k141_6534173	Thermodesulfobacteriota
SRR5210996	k141_5852097	Thermodesulfobacteriota
SRR5210996	k141_2894873	Pseudomonadota
SRR5210996	k141_6991117	Pseudomonadota
SRR5210996	k141_840813	Bacillota
SRR5210996	k141_7215317	Bacillota
SRR5210996	k141_4259000	Pseudomonadota
SRR5210996	k141_6309234	Bacteroidota
SRR5210996	k141_1524974	Pseudomonadota
SRR5210996	k141_4712632	Bacillota
SRR5210996	k141_4259354	Bacteroidota
SRR5210996	k141_1525424	Pseudomonadota
SRR5210996	k141_4937269	Pseudomonadota
SRR5210996	k141_1743236	Pseudomonadota
SRR5210996	k141_2896165	Bacteroidota
SRR5210996	k141_1525744	Bacillota
SRR5210996	k141_5626970	Pseudomonadota
SRR5210996	k141_5167435	Pseudomonadota
SRR5210996	k141_2667579	Pseudomonadota
SRR5210996	k141_1294293	Bacillota
SRR5210996	k141_4937804	Pseudomonadota
SRR5210996	k141_2211997	Pseudomonadota
SRR5210996	k141_2667786	Bacillota
SRR5210996	k141_7216808	Bacillota
SRR5210996	k141_6767690	Pseudomonadota
SRR5210996	k141_5396303	Thermodesulfobacteriota
